Opportunity ID #;OG;Industry Segment;ToW;Closed Quarter;IC  -  Net Revenue;MC  -  Net Revenue;SC  -  Net Revenue;SI  -  Net Revenue;TC  -  Net Revenue;AO  -  Net Revenue;BPO  -  Net Revenue;IO  -  Net Revenue;Responsible Business Entity;Contract Extension Flag;Software Delivery;Client Location
10567772;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10567776;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10567781;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;Y;Belgium
10567784;Communications, Media & Technology;CMT C&M;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10567807;Products;PD Life Sciences;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10567809;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;France
10567812;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;N;France
10567820;Products;PD Transp Svc;O;FY16Q3;S;S;S;S;S;M;S;S;Technology;Y;N;Netherlands
10567826;Communications, Media & Technology;CMT E&HT;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10567847;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;Belgium
10567850;Resources;RS Util;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10567853;Products;PD Con Goods & Srvcs;C;FY16Q3;S;M;S;S;S;S;S;S;OG;N;N;France
10567860;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10567872;Resources;RS Util;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10567878;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10567880;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10567883;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;N;France
10567895;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
10567898;Products;PD Retail;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10567914;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10567968;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;Y;France
10567991;Financial Services;FS Capital Markets;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10568195;Resources;RS Util;O;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;N;France
10568224;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10568227;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;M;S;S;S;S;S;S;OG;N;N;Netherlands
10568269;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10568283;Financial Services;FS Banking;O;FY16Q4;S;S;S;S;S;S;S;M;Operations;Y;N;France
10568306;Resources;RS Util;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;Y;France
10568331;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10568342;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10568352;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;N;Belgium
10568357;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10568369;Financial Services;FS Insurance;C;FY16Q4;S;M;S;S;S;S;S;S;OG;N;N;France
10568387;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10568402;Financial Services;FS Banking;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10568436;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;N;France
10568439;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;N;France
10568452;Products;PD Transp Svc;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10568460;Financial Services;FS Capital Markets;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
10568480;Communications, Media & Technology;CMT C&M;O;FY16Q3;S;S;S;S;S;M;S;S;Technology;N;Y;Netherlands
10568501;Resources;RS Util;O;FY16Q4;S;S;S;S;S;M;S;S;Technology;Y;N;France
10568522;Financial Services;FS Banking;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;France
10568527;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10568584;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10568610;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10568627;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;M;S;S;S;OG;Y;N;France
10568645;Communications, Media & Technology;CMT E&HT;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;Y;N;France
10568663;Resources;RS Chem;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10568864;Products;PD Life Sciences;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10568875;Products;PD Life Sciences;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10568961;Resources;RS Chem;O;FY16Q4;S;S;S;S;S;M;S;S;Technology;N;N;Netherlands
10568993;Resources;RS Chem;O;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10569007;Resources;RS Chem;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10569018;Resources;RS Chem;O;FY16Q4;S;S;S;S;S;M;S;S;Technology;N;N;Netherlands
10569030;Resources;RS Chem;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10569068;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;M;S;S;S;S;S;OG;N;N;Netherlands
10569125;Communications, Media & Technology;CMT E&HT;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10569145;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10569167;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10569190;Products;PD Retail;C;FY16Q3;S;S;S;M;M;S;S;S;OG;Y;N;France
10569204;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10569207;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;France
10569226;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10569247;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;N;France
10569268;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10569288;Products;PD Ind Equip;C;FY16Q3;S;S;S;L;S;S;S;S;Technology;Y;N;France
10569309;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10569316;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10569345;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;Y;Netherlands
10569346;Products;PD Travel;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10569371;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10569419;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10569430;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;France
10569449;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;N;France
10569450;Resources;RS Util;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;N;N;Netherlands
10569456;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10569496;Financial Services;FS Insurance;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10569497;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10569511;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;France
10569622;Financial Services;FS Insurance;C;FY16Q4;S;S;S;M;S;S;S;S;Digital;N;Y;France
10569698;Resources;RS Energy;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10569713;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10569754;Financial Services;FS Capital Markets;C;FY16Q3;S;S;S;M;M;S;S;S;OG;Y;Y;France
10569763;Products;PD Ind Equip;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;N;N;France
10569767;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10569794;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10569808;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10569813;Products;PD Auto;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;France
10569826;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10569851;Resources;RS Energy;C;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
10569856;Products;PD Auto;C;FY16Q4;S;S;M;S;S;S;S;S;Strategy;N;N;France
10569863;Products;PD Retail;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;N;N;France
10569873;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Luxembourg
10569875;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Luxembourg
10569900;Financial Services;FS Banking;C;FY16Q4;S;S;M;S;S;S;S;S;Strategy;N;N;Luxembourg
10569911;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;M;S;S;S;S;Digital;Y;N;Netherlands
10569913;Financial Services;FS Insurance;C;FY16Q4;S;M;S;S;S;S;S;S;OG;Y;N;Belgium
10569919;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10569923;Financial Services;FS Insurance;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;Y;N;France
10569965;Resources;RS Util;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10570022;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10570289;Resources;RS Energy;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10570291;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10570330;Products;PD Travel;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10570359;Products;PD Travel;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10570619;Financial Services;FS Insurance;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;Y;N;Belgium
10570622;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;France
10570760;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;Y;N;Belgium
10570778;Health & Public Service;H&PS Citizen Service;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10570819;Financial Services;FS Capital Markets;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;France
10570826;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10570829;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10570830;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10570842;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;N;France
10570863;Products;PD Retail;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10570906;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10570917;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10570958;Resources;RS Util;C;FY16Q3;S;S;S;M;S;S;S;S;Technology;Y;Y;France
10570962;Financial Services;FS Capital Markets;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;N;N;France
10570973;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;M;S;S;S;S;S;S;OG;N;N;Belgium
10571027;Financial Services;FS Capital Markets;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;Belgium
10571037;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10571158;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10571260;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;M;S;S;S;OG;N;N;Belgium
10571263;Health & Public Service;H&PS Citizen Service;C;FY16Q4;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10571277;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10571280;Communications, Media & Technology;CMT E&HT;CO;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10571290;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10571292;Products;PD Retail;C;FY16Q4;S;S;S;M;S;S;S;S;Digital;N;Y;France
10571315;Health & Public Service;H&PS Citizen Service;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10571324;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10571332;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10571342;Financial Services;FS Insurance;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;N;N;Belgium
10571348;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10571354;Health & Public Service;H&PS Citizen Service;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;Y;N;Netherlands
10571360;Financial Services;FS Insurance;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10571382;Communications, Media & Technology;CMT C&M;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;France
10571390;Communications, Media & Technology;CMT C&M;O;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;N;France
10571402;Communications, Media & Technology;CMT E&HT;O;FY16Q3;S;S;S;S;S;S;M;S;Operations;Y;N;France
10571406;Communications, Media & Technology;CMT E&HT;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;Y;Y;France
10571420;Products;PD Auto;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10571422;Products;PD Transp Svc;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10571436;Health & Public Service;H&PS Health;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10571444;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10571447;Products;PD Life Sciences;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;Y;N;Belgium
10571472;Resources;RS Util;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
10571483;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;Belgium
10571485;Resources;RS Util;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;Y;N;Netherlands
10571499;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10571514;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10571535;Resources;RS Energy;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;France
10571552;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10571605;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;France
10571686;Resources;RS Util;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10571751;Resources;RS Util;C;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10571777;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10571835;Resources;RS Util;C;FY16Q4;S;M;S;S;S;S;S;S;OG;N;N;France
10571870;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10571875;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10571897;Products;PD Life Sciences;C;FY16Q4;S;S;S;M;S;S;S;S;Digital;N;N;Netherlands
10571900;Resources;RS Chem;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10571914;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;France
10571929;Products;PD Auto;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
10571933;Resources;RS Util;O;FY16Q4;S;S;S;S;S;M;S;S;Technology;N;N;France
10571940;Products;PD Ind Equip;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10571951;Financial Services;FS Insurance;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
10571982;Financial Services;FS Banking;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Belgium
10572001;Resources;RS Chem;O;FY16Q4;S;S;S;S;S;S;S;L;Operations;N;N;France
10572061;Financial Services;FS Banking;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
10572107;Products;PD Retail;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10572293;Resources;RS Energy;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10572295;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;Y;Belgium
10572331;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10572343;Resources;RS Util;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;France
10572346;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;N;France
10572366;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10572382;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;France
10572400;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10572418;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10572437;Resources;RS Util;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10572444;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10572445;Resources;RS Chem;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10572452;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;M;S;S;S;OG;N;N;France
10572454;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
10572455;Financial Services;FS Banking;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10572458;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10572459;Resources;RS Energy;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
